C:\Users\visha\Desktop\Data\IMG\center_2019_09_20_23_04_44_769.jpg, C:\Users\visha\Desktop\Data\IMG\left_2019_09_20_23_04_44_769.jpg, C:\Users\visha\Desktop\Data\IMG\right_2019_09_20_23_04_44_769.jpg, 0, 0.9012318, 0, 11.61526
C:\Users\visha\Desktop\Data\IMG\center_2019_09_20_23_04_44_873.jpg, C:\Users\visha\Desktop\Data\IMG\left_2019_09_20_23_04_44_873.jpg, C:\Users\visha\Desktop\Data\IMG\right_2019_09_20_23_04_44_873.jpg, -0.2944452, 1, 0, 12.88721
C:\Users\visha\Desktop\Data\IMG\center_2019_09_20_23_04_44_977.jpg, C:\Users\visha\Desktop\Data\IMG\left_2019_09_20_23_04_44_977.jpg, C:\Users\visha\Desktop\Data\IMG\right_2019_09_20_23_04_44_977.jpg, -0.02817242, 1, 0, 13.89516
C:\Users\visha\Desktop\Data\IMG\center_2019_09_20_23_04_45_082.jpg, C:\Users\visha\Desktop\Data\IMG\left_2019_09_20_23_04_45_082.jpg, C:\Users\visha\Desktop\Data\IMG\right_2019_09_20_23_04_45_082.jpg, 0, 1, 0, 15.27029
C:\Users\visha\Desktop\Data\IMG\center_2019_09_20_23_04_45_182.jpg, C:\Users\visha\Desktop\Data\IMG\left_2019_09_20_23_04_45_182.jpg, C:\Users\visha\Desktop\Data\IMG\right_2019_09_20_23_04_45_182.jpg, 0, 1, 0, 16.09559
C:\Users\visha\Desktop\Data\IMG\center_2019_09_20_23_04_45_283.jpg, C:\Users\visha\Desktop\Data\IMG\left_2019_09_20_23_04_45_283.jpg, C:\Users\visha\Desktop\Data\IMG\right_2019_09_20_23_04_45_283.jpg, -0.2863146, 1, 0, 17.29813
C:\Users\visha\Desktop\Data\IMG\center_2019_09_20_23_04_45_388.jpg, C:\Users\visha\Desktop\Data\IMG\left_2019_09_20_23_04_45_388.jpg, C:\Users\visha\Desktop\Data\IMG\right_2019_09_20_23_04_45_388.jpg, -0.6142732, 1, 0, 18.36579
C:\Users\visha\Desktop\Data\IMG\center_2019_09_20_23_04_45_492.jpg, C:\Users\visha\Desktop\Data\IMG\left_2019_09_20_23_04_45_492.jpg, C:\Users\visha\Desktop\Data\IMG\right_2019_09_20_23_04_45_492.jpg, -0.9101551, 1, 0, 19.01277
C:\Users\visha\Desktop\Data\IMG\center_2019_09_20_23_04_45_593.jpg, C:\Users\visha\Desktop\Data\IMG\left_2019_09_20_23_04_45_593.jpg, C:\Users\visha\Desktop\Data\IMG\right_2019_09_20_23_04_45_593.jpg, -0.6033084, 0.8644795, 0, 20.04767
C:\Users\visha\Desktop\Data\IMG\center_2019_09_20_23_04_45_694.jpg, C:\Users\visha\Desktop\Data\IMG\left_2019_09_20_23_04_45_694.jpg, C:\Users\visha\Desktop\Data\IMG\right_2019_09_20_23_04_45_694.jpg, -0.3120832, 0.5732543, 0, 20.63147
C:\Users\visha\Desktop\Data\IMG\center_2019_09_20_23_04_45_797.jpg, C:\Users\visha\Desktop\Data\IMG\left_2019_09_20_23_04_45_797.jpg, C:\Users\visha\Desktop\Data\IMG\right_2019_09_20_23_04_45_797.jpg, -0.003253285, 0.2644244, 0, 21.03846
C:\Users\visha\Desktop\Data\IMG\center_2019_09_20_23_04_45_902.jpg, C:\Users\visha\Desktop\Data\IMG\left_2019_09_20_23_04_45_902.jpg, C:\Users\visha\Desktop\Data\IMG\right_2019_09_20_23_04_45_902.jpg, 0.2676966, 0.5049182, 0, 21.0473
C:\Users\visha\Desktop\Data\IMG\center_2019_09_20_23_04_46_002.jpg, C:\Users\visha\Desktop\Data\IMG\left_2019_09_20_23_04_46_002.jpg, C:\Users\visha\Desktop\Data\IMG\right_2019_09_20_23_04_46_002.jpg, 0.06379918, 0.3010208, 0, 21.41156
C:\Users\visha\Desktop\Data\IMG\center_2019_09_20_23_04_46_106.jpg, C:\Users\visha\Desktop\Data\IMG\left_2019_09_20_23_04_46_106.jpg, C:\Users\visha\Desktop\Data\IMG\right_2019_09_20_23_04_46_106.jpg, 0, 0, 0, 21.2808
C:\Users\visha\Desktop\Data\IMG\center_2019_09_20_23_04_46_209.jpg, C:\Users\visha\Desktop\Data\IMG\left_2019_09_20_23_04_46_209.jpg, C:\Users\visha\Desktop\Data\IMG\right_2019_09_20_23_04_46_209.jpg, 0, 0, 0, 20.79087
C:\Users\visha\Desktop\Data\IMG\center_2019_09_20_23_04_46_311.jpg, C:\Users\visha\Desktop\Data\IMG\left_2019_09_20_23_04_46_311.jpg, C:\Users\visha\Desktop\Data\IMG\right_2019_09_20_23_04_46_311.jpg, 0, 0.2915025, 0, 21.05509
C:\Users\visha\Desktop\Data\IMG\center_2019_09_20_23_04_46_415.jpg, C:\Users\visha\Desktop\Data\IMG\left_2019_09_20_23_04_46_415.jpg, C:\Users\visha\Desktop\Data\IMG\right_2019_09_20_23_04_46_415.jpg, 0, 0.5890934, 0, 21.19771
C:\Users\visha\Desktop\Data\IMG\center_2019_09_20_23_04_46_520.jpg, C:\Users\visha\Desktop\Data\IMG\left_2019_09_20_23_04_46_520.jpg, C:\Users\visha\Desktop\Data\IMG\right_2019_09_20_23_04_46_520.jpg, 0, 0.898384, 0, 22.04717
C:\Users\visha\Desktop\Data\IMG\center_2019_09_20_23_04_46_620.jpg, C:\Users\visha\Desktop\Data\IMG\left_2019_09_20_23_04_46_620.jpg, C:\Users\visha\Desktop\Data\IMG\right_2019_09_20_23_04_46_620.jpg, 0, 1, 0, 22.9628
C:\Users\visha\Desktop\Data\IMG\center_2019_09_20_23_04_46_722.jpg, C:\Users\visha\Desktop\Data\IMG\left_2019_09_20_23_04_46_722.jpg, C:\Users\visha\Desktop\Data\IMG\right_2019_09_20_23_04_46_722.jpg, 0, 1, 0, 23.96435
C:\Users\visha\Desktop\Data\IMG\center_2019_09_20_23_04_46_826.jpg, C:\Users\visha\Desktop\Data\IMG\left_2019_09_20_23_04_46_826.jpg, C:\Users\visha\Desktop\Data\IMG\right_2019_09_20_23_04_46_826.jpg, 0, 1, 0, 25.11956
C:\Users\visha\Desktop\Data\IMG\center_2019_09_20_23_04_46_930.jpg, C:\Users\visha\Desktop\Data\IMG\left_2019_09_20_23_04_46_930.jpg, C:\Users\visha\Desktop\Data\IMG\right_2019_09_20_23_04_46_930.jpg, 0, 1, 0, 26.07448
C:\Users\visha\Desktop\Data\IMG\center_2019_09_20_23_04_47_029.jpg, C:\Users\visha\Desktop\Data\IMG\left_2019_09_20_23_04_47_029.jpg, C:\Users\visha\Desktop\Data\IMG\right_2019_09_20_23_04_47_029.jpg, 0, 1, 0, 27.02044
C:\Users\visha\Desktop\Data\IMG\center_2019_09_20_23_04_47_133.jpg, C:\Users\visha\Desktop\Data\IMG\left_2019_09_20_23_04_47_133.jpg, C:\Users\visha\Desktop\Data\IMG\right_2019_09_20_23_04_47_133.jpg, 0, 1, 0, 27.95707
C:\Users\visha\Desktop\Data\IMG\center_2019_09_20_23_04_47_235.jpg, C:\Users\visha\Desktop\Data\IMG\left_2019_09_20_23_04_47_235.jpg, C:\Users\visha\Desktop\Data\IMG\right_2019_09_20_23_04_47_235.jpg, 0, 1, 0, 28.88398
C:\Users\visha\Desktop\Data\IMG\center_2019_09_20_23_04_47_339.jpg, C:\Users\visha\Desktop\Data\IMG\left_2019_09_20_23_04_47_339.jpg, C:\Users\visha\Desktop\Data\IMG\right_2019_09_20_23_04_47_339.jpg, -0.08372851, 1, 0, 29.80019
C:\Users\visha\Desktop\Data\IMG\center_2019_09_20_23_04_47_439.jpg, C:\Users\visha\Desktop\Data\IMG\left_2019_09_20_23_04_47_439.jpg, C:\Users\visha\Desktop\Data\IMG\right_2019_09_20_23_04_47_439.jpg, 0, 1, 0, 30.19051
C:\Users\visha\Desktop\Data\IMG\center_2019_09_20_23_04_47_543.jpg, C:\Users\visha\Desktop\Data\IMG\left_2019_09_20_23_04_47_543.jpg, C:\Users\visha\Desktop\Data\IMG\right_2019_09_20_23_04_47_543.jpg, 0, 0.7214096, 0, 30.12811
C:\Users\visha\Desktop\Data\IMG\center_2019_09_20_23_04_47_661.jpg, C:\Users\visha\Desktop\Data\IMG\left_2019_09_20_23_04_47_661.jpg, C:\Users\visha\Desktop\Data\IMG\right_2019_09_20_23_04_47_661.jpg, 0, 1, 0, 30.19062
C:\Users\visha\Desktop\Data\IMG\center_2019_09_20_23_04_47_769.jpg, C:\Users\visha\Desktop\Data\IMG\left_2019_09_20_23_04_47_769.jpg, C:\Users\visha\Desktop\Data\IMG\right_2019_09_20_23_04_47_769.jpg, -0.1655775, 1, 0, 30.1833
C:\Users\visha\Desktop\Data\IMG\center_2019_09_20_23_04_47_874.jpg, C:\Users\visha\Desktop\Data\IMG\left_2019_09_20_23_04_47_874.jpg, C:\Users\visha\Desktop\Data\IMG\right_2019_09_20_23_04_47_874.jpg, -0.4644978, 1, 0, 30.15292
C:\Users\visha\Desktop\Data\IMG\center_2019_09_20_23_04_47_975.jpg, C:\Users\visha\Desktop\Data\IMG\left_2019_09_20_23_04_47_975.jpg, C:\Users\visha\Desktop\Data\IMG\right_2019_09_20_23_04_47_975.jpg, -0.6615724, 0.7261325, 0, 30.07443
C:\Users\visha\Desktop\Data\IMG\center_2019_09_20_23_04_48_076.jpg, C:\Users\visha\Desktop\Data\IMG\left_2019_09_20_23_04_48_076.jpg, C:\Users\visha\Desktop\Data\IMG\right_2019_09_20_23_04_48_076.jpg, -0.361165, 0.4257251, 0, 30.06114
C:\Users\visha\Desktop\Data\IMG\center_2019_09_20_23_04_48_178.jpg, C:\Users\visha\Desktop\Data\IMG\left_2019_09_20_23_04_48_178.jpg, C:\Users\visha\Desktop\Data\IMG\right_2019_09_20_23_04_48_178.jpg, -0.06417283, 0.128733, 0, 29.97726
C:\Users\visha\Desktop\Data\IMG\center_2019_09_20_23_04_48_281.jpg, C:\Users\visha\Desktop\Data\IMG\left_2019_09_20_23_04_48_281.jpg, C:\Users\visha\Desktop\Data\IMG\right_2019_09_20_23_04_48_281.jpg, 0, 0, 0, 29.67979
C:\Users\visha\Desktop\Data\IMG\center_2019_09_20_23_04_48_382.jpg, C:\Users\visha\Desktop\Data\IMG\left_2019_09_20_23_04_48_382.jpg, C:\Users\visha\Desktop\Data\IMG\right_2019_09_20_23_04_48_382.jpg, 0, 0, 0, 29.37926
C:\Users\visha\Desktop\Data\IMG\center_2019_09_20_23_04_48_482.jpg, C:\Users\visha\Desktop\Data\IMG\left_2019_09_20_23_04_48_482.jpg, C:\Users\visha\Desktop\Data\IMG\right_2019_09_20_23_04_48_482.jpg, 0, 0, 0, 29.08412
C:\Users\visha\Desktop\Data\IMG\center_2019_09_20_23_04_48_588.jpg, C:\Users\visha\Desktop\Data\IMG\left_2019_09_20_23_04_48_588.jpg, C:\Users\visha\Desktop\Data\IMG\right_2019_09_20_23_04_48_588.jpg, 0, 0.0504678, 0, 28.7339
C:\Users\visha\Desktop\Data\IMG\center_2019_09_20_23_04_48_692.jpg, C:\Users\visha\Desktop\Data\IMG\left_2019_09_20_23_04_48_692.jpg, C:\Users\visha\Desktop\Data\IMG\right_2019_09_20_23_04_48_692.jpg, 0, 0.3492267, 0, 28.67799
C:\Users\visha\Desktop\Data\IMG\center_2019_09_20_23_04_48_793.jpg, C:\Users\visha\Desktop\Data\IMG\left_2019_09_20_23_04_48_793.jpg, C:\Users\visha\Desktop\Data\IMG\right_2019_09_20_23_04_48_793.jpg, 0, 0.6445287, 0, 28.99261
C:\Users\visha\Desktop\Data\IMG\center_2019_09_20_23_04_48_899.jpg, C:\Users\visha\Desktop\Data\IMG\left_2019_09_20_23_04_48_899.jpg, C:\Users\visha\Desktop\Data\IMG\right_2019_09_20_23_04_48_899.jpg, 0, 0.9440391, 0, 29.71916
C:\Users\visha\Desktop\Data\IMG\center_2019_09_20_23_04_49_004.jpg, C:\Users\visha\Desktop\Data\IMG\left_2019_09_20_23_04_49_004.jpg, C:\Users\visha\Desktop\Data\IMG\right_2019_09_20_23_04_49_004.jpg, 0, 1, 0, 30.18996
C:\Users\visha\Desktop\Data\IMG\center_2019_09_20_23_04_49_107.jpg, C:\Users\visha\Desktop\Data\IMG\left_2019_09_20_23_04_49_107.jpg, C:\Users\visha\Desktop\Data\IMG\right_2019_09_20_23_04_49_107.jpg, 0, 1, 0, 30.19031
C:\Users\visha\Desktop\Data\IMG\center_2019_09_20_23_04_49_208.jpg, C:\Users\visha\Desktop\Data\IMG\left_2019_09_20_23_04_49_208.jpg, C:\Users\visha\Desktop\Data\IMG\right_2019_09_20_23_04_49_208.jpg, -0.0501645, 1, 0, 30.18969
C:\Users\visha\Desktop\Data\IMG\center_2019_09_20_23_04_49_312.jpg, C:\Users\visha\Desktop\Data\IMG\left_2019_09_20_23_04_49_312.jpg, C:\Users\visha\Desktop\Data\IMG\right_2019_09_20_23_04_49_312.jpg, -0.1292148, 1, 0, 30.18804
C:\Users\visha\Desktop\Data\IMG\center_2019_09_20_23_04_49_413.jpg, C:\Users\visha\Desktop\Data\IMG\left_2019_09_20_23_04_49_413.jpg, C:\Users\visha\Desktop\Data\IMG\right_2019_09_20_23_04_49_413.jpg, 0, 1, 0, 30.19005
C:\Users\visha\Desktop\Data\IMG\center_2019_09_20_23_04_49_517.jpg, C:\Users\visha\Desktop\Data\IMG\left_2019_09_20_23_04_49_517.jpg, C:\Users\visha\Desktop\Data\IMG\right_2019_09_20_23_04_49_517.jpg, 0, 1, 0, 30.19039
C:\Users\visha\Desktop\Data\IMG\center_2019_09_20_23_04_49_622.jpg, C:\Users\visha\Desktop\Data\IMG\left_2019_09_20_23_04_49_622.jpg, C:\Users\visha\Desktop\Data\IMG\right_2019_09_20_23_04_49_622.jpg, 0, 0.7338976, 0, 30.13173
C:\Users\visha\Desktop\Data\IMG\center_2019_09_20_23_04_49_726.jpg, C:\Users\visha\Desktop\Data\IMG\left_2019_09_20_23_04_49_726.jpg, C:\Users\visha\Desktop\Data\IMG\right_2019_09_20_23_04_49_726.jpg, 0, 0.3734875, 0, 30.0413
C:\Users\visha\Desktop\Data\IMG\center_2019_09_20_23_04_49_830.jpg, C:\Users\visha\Desktop\Data\IMG\left_2019_09_20_23_04_49_830.jpg, C:\Users\visha\Desktop\Data\IMG\right_2019_09_20_23_04_49_830.jpg, -0.2323113, 0.06452557, 0, 29.81214
C:\Users\visha\Desktop\Data\IMG\center_2019_09_20_23_04_49_932.jpg, C:\Users\visha\Desktop\Data\IMG\left_2019_09_20_23_04_49_932.jpg, C:\Users\visha\Desktop\Data\IMG\right_2019_09_20_23_04_49_932.jpg, 0, 0, 0, 29.5189
C:\Users\visha\Desktop\Data\IMG\center_2019_09_20_23_04_50_037.jpg, C:\Users\visha\Desktop\Data\IMG\left_2019_09_20_23_04_50_037.jpg, C:\Users\visha\Desktop\Data\IMG\right_2019_09_20_23_04_50_037.jpg, 0, 0, 0, 29.22115
C:\Users\visha\Desktop\Data\IMG\center_2019_09_20_23_04_50_142.jpg, C:\Users\visha\Desktop\Data\IMG\left_2019_09_20_23_04_50_142.jpg, C:\Users\visha\Desktop\Data\IMG\right_2019_09_20_23_04_50_142.jpg, 0, 0, 0, 28.92751
C:\Users\visha\Desktop\Data\IMG\center_2019_09_20_23_04_50_245.jpg, C:\Users\visha\Desktop\Data\IMG\left_2019_09_20_23_04_50_245.jpg, C:\Users\visha\Desktop\Data\IMG\right_2019_09_20_23_04_50_245.jpg, 0, 0, 0, 28.57928
C:\Users\visha\Desktop\Data\IMG\center_2019_09_20_23_04_50_346.jpg, C:\Users\visha\Desktop\Data\IMG\left_2019_09_20_23_04_50_346.jpg, C:\Users\visha\Desktop\Data\IMG\right_2019_09_20_23_04_50_346.jpg, -0.1262145, 0, 0, 28.28727
C:\Users\visha\Desktop\Data\IMG\center_2019_09_20_23_04_50_448.jpg, C:\Users\visha\Desktop\Data\IMG\left_2019_09_20_23_04_50_448.jpg, C:\Users\visha\Desktop\Data\IMG\right_2019_09_20_23_04_50_448.jpg, -0.1959459, 0, 0, 27.93338
C:\Users\visha\Desktop\Data\IMG\center_2019_09_20_23_04_50_549.jpg, C:\Users\visha\Desktop\Data\IMG\left_2019_09_20_23_04_50_549.jpg, C:\Users\visha\Desktop\Data\IMG\right_2019_09_20_23_04_50_549.jpg, 0, 0, 0, 27.65072
C:\Users\visha\Desktop\Data\IMG\center_2019_09_20_23_04_50_650.jpg, C:\Users\visha\Desktop\Data\IMG\left_2019_09_20_23_04_50_650.jpg, C:\Users\visha\Desktop\Data\IMG\right_2019_09_20_23_04_50_650.jpg, 0, 0, 0, 27.37143
C:\Users\visha\Desktop\Data\IMG\center_2019_09_20_23_04_50_752.jpg, C:\Users\visha\Desktop\Data\IMG\left_2019_09_20_23_04_50_752.jpg, C:\Users\visha\Desktop\Data\IMG\right_2019_09_20_23_04_50_752.jpg, 0, 0, 0, 27.09634
C:\Users\visha\Desktop\Data\IMG\center_2019_09_20_23_04_50_854.jpg, C:\Users\visha\Desktop\Data\IMG\left_2019_09_20_23_04_50_854.jpg, C:\Users\visha\Desktop\Data\IMG\right_2019_09_20_23_04_50_854.jpg, -0.0869934, 0, 0, 26.82267
C:\Users\visha\Desktop\Data\IMG\center_2019_09_20_23_04_50_955.jpg, C:\Users\visha\Desktop\Data\IMG\left_2019_09_20_23_04_50_955.jpg, C:\Users\visha\Desktop\Data\IMG\right_2019_09_20_23_04_50_955.jpg, -0.3768789, 0, 0, 26.46806
C:\Users\visha\Desktop\Data\IMG\center_2019_09_20_23_04_51_059.jpg, C:\Users\visha\Desktop\Data\IMG\left_2019_09_20_23_04_51_059.jpg, C:\Users\visha\Desktop\Data\IMG\right_2019_09_20_23_04_51_059.jpg, -0.1374951, 0, 0, 26.20041
